Transaction ID,Date,Account Type,Category,Description,Debit Amount,Credit Amount,Balance,Department,Vendor/Client,Invoice Number,Payment Method
TXN10946,14-05-2023, Liabilities,Taxes,Monthly payment,911,2958,2047,HR,PRIME-TECH,3472,Bank Transfer
TXN10947,04-11-2023, Liabilities,Payroll,Loan repayment,1609,4803,3194,Finance,GOOGLE,2088,Cash
TXN10948,20-06-2024, Liabilities,Loans,Monthly payment,2118,3778,1660,Finance,SCEPTER,3014,Cash
TXN10949,13-07-2024, Liabilities,Miscellaneous,Service charge,389,7214,6825,Operations,ASCEND,2913,Bank Transfer
TXN10950,26-04-2023, Expenses, Rent,Invoice payment,2224,8824,6600,HR,ASCEND,2585,Cash
TXN10951,24-10-2023, Expenses,Utilities,Invoice payment,2083,8785,6702,Sales,SCEPTER,3705,Credit Card
TXN10952,06-09-2024, Expenses,Sales Revenue,Monthly payment,2841,3138,297,Sales,PRIME-TECH,3181,Credit Card
TXN10953,17-10-2024, Revenue,Utilities,Monthly payment,1757,2474,717,Finance,GOOGLE,3091,Bank Transfer
TXN10954,07-03-2024,Assets,Sales Revenue,Monthly payment,1557,7560,6003,HR,GOOGLE,3866,Bank Transfer
TXN10955,24-12-2023, Expenses, Rent,Loan repayment,929,5309,4380,HR,PRIME-TECH,3446,Credit Card
TXN10956,31-10-2024,Assets,Payroll,Service charge,3520,7702,4182,HR,SCEPTER,3530,Bank Transfer
TXN10957,11-04-2024, Liabilities,Miscellaneous,Invoice payment,2922,3382,460,HR,ASCEND,2832,Cash
TXN10958,23-04-2024, Liabilities,Payroll,Service charge,1000,2247,1247,Sales,SCEPTER,3880,Cash
TXN10959,24-11-2024,Assets,Miscellaneous,Loan repayment,2928,2808,-120,Sales,ASCEND,2697,Bank Transfer
TXN10960,09-10-2024, Revenue,Loans,Invoice payment,3630,4059,429,HR,SCEPTER,2177,Bank Transfer
TXN10961,22-09-2024,Assets,Payroll,Service charge,2125,3920,1795,HR,PRIME-TECH,2892,Credit Card
TXN10962,19-06-2023, Liabilities,Loans,Service charge,4497,2848,-1649,Operations,PRIME-TECH,3835,Credit Card
TXN10963,09-12-2024, Revenue,Miscellaneous,Monthly payment,3229,2746,-483,Finance,GOOGLE,2833,Bank Transfer
TXN10964,30-10-2024,Assets, Rent,Loan repayment,1621,6456,4835,HR,SCEPTER,2519,Bank Transfer
TXN10965,09-02-2025, Revenue,Sales Revenue,Loan repayment,712,6398,5686,Finance,GOOGLE,2808,Credit Card
TXN10966,04-04-2023,Assets,Taxes,Service charge,3975,9459,5484,HR,GOOGLE,3381,Cash
TXN10967,05-05-2023, Revenue,Marketing,Invoice payment,2843,9059,6216,Finance,GOOGLE,2029,Credit Card
TXN10968,29-12-2023, Revenue,Payroll,Loan repayment,4719,8116,3397,Finance,ASCEND,2657,Cash
TXN10969,30-03-2024,Assets,Payroll,Monthly payment,3703,4406,703,Operations,PRIME-TECH,3635,Bank Transfer
TXN10970,29-11-2023,Assets,Marketing,Service charge,3794,6951,3157,Operations,ASCEND,2952,Cash
TXN10971,13-08-2023,Assets,Sales Revenue,Invoice payment,3974,2394,-1580,Sales,PRIME-TECH,2806,Credit Card
TXN10972,29-10-2024, Revenue,Sales Revenue,Loan repayment,4719,3395,-1324,HR,SCEPTER,3963,Credit Card
TXN10973,15-02-2024, Expenses,Utilities,Monthly payment,2522,4545,2023,Operations,PRIME-TECH,3662,Cash
TXN10974,03-06-2023, Revenue,Sales Revenue,Service charge,3147,6708,3561,Operations,ASCEND,3906,Cash
TXN10975,10-02-2025,Assets,Sales Revenue,Loan repayment,1543,3840,2297,Finance,ASCEND,2441,Bank Transfer
TXN10976,15-02-2025, Expenses,Miscellaneous,Loan repayment,355,6790,6435,Finance,SCEPTER,2699,Cash
TXN10977,06-12-2024, Liabilities,Taxes,Loan repayment,2088,5265,3177,Sales,GOOGLE,2689,Cash
TXN10978,17-12-2023, Expenses,Marketing,Loan repayment,817,5591,4774,Sales,SCEPTER,3859,Bank Transfer
TXN10979,07-03-2025,Assets,Marketing,Service charge,2292,5174,2882,Operations,GOOGLE,2660,Bank Transfer
TXN10980,31-03-2024, Revenue,Loans,Invoice payment,836,5419,4583,Sales,PRIME-TECH,3604,Cash
TXN10981,27-12-2023, Liabilities, Rent,Loan repayment,2646,8406,5760,Finance,GOOGLE,2924,Cash
TXN10982,22-09-2023, Expenses,Utilities,Service charge,2341,2399,58,HR,PRIME-TECH,2446,Credit Card
TXN10983,24-09-2024, Expenses,Sales Revenue,Service charge,385,6660,6275,HR,SCEPTER,3634,Bank Transfer
TXN10984,21-05-2023, Liabilities,Utilities,Monthly payment,612,7995,7383,Operations,SCEPTER,3552,Credit Card
TXN10985,10-10-2024, Revenue,Loans,Invoice payment,2646,4885,2239,Sales,ASCEND,2378,Bank Transfer
TXN10986,26-08-2023, Liabilities,Sales Revenue,Monthly payment,611,9835,9224,Finance,GOOGLE,2474,Bank Transfer
TXN10987,20-06-2023, Revenue,Utilities,Monthly payment,1495,4055,2560,HR,PRIME-TECH,3577,Credit Card
TXN10988,08-05-2024, Liabilities, Rent,Service charge,1968,6218,4250,Operations,SCEPTER,3019,Cash
TXN10989,19-12-2023,Assets, Rent,Service charge,724,7004,6280,Sales,SCEPTER,2478,Credit Card
TXN10990,02-08-2024,Assets,Loans,Invoice payment,3881,6717,2836,HR,ASCEND,2795,Bank Transfer
TXN10991,22-05-2023, Liabilities,Utilities,Loan repayment,3774,8295,4521,Finance,SCEPTER,2996,Bank Transfer
TXN10992,29-05-2024, Expenses,Utilities,Service charge,469,5305,4836,HR,GOOGLE,3392,Credit Card
TXN10993,03-04-2024, Revenue,Miscellaneous,Service charge,2316,9425,7109,Finance,SCEPTER,3545,Bank Transfer
TXN10994,20-05-2024, Expenses,Loans,Invoice payment,4366,3533,-833,Operations,PRIME-TECH,2051,Credit Card
TXN10995,11-09-2024,Assets,Sales Revenue,Invoice payment,3609,2353,-1256,Sales,SCEPTER,3954,Cash
TXN10996,21-06-2024, Expenses,Sales Revenue,Service charge,4160,9747,5587,HR,PRIME-TECH,2045,Bank Transfer
TXN10997,27-10-2023, Revenue,Payroll,Loan repayment,4742,4830,88,Sales,SCEPTER,2766,Cash
TXN10998,21-10-2023, Revenue,Sales Revenue,Service charge,3557,8849,5292,Operations,GOOGLE,2370,Credit Card
TXN10999,31-08-2023, Expenses, Rent,Monthly payment,3017,8404,5387,HR,GOOGLE,2545,Credit Card
TXN11000,02-05-2023, Expenses,Payroll,Invoice payment,3064,4466,1402,HR,ASCEND,3482,Bank Transfer
TXN11001,14-07-2023, Expenses,Taxes,Invoice payment,1577,6352,4775,Finance,ASCEND,3861,Cash
TXN11002,20-09-2024, Expenses,Miscellaneous,Service charge,842,2038,1196,HR,ASCEND,2221,Bank Transfer
TXN11003,15-01-2025, Expenses,Sales Revenue,Invoice payment,4866,9503,4637,HR,ASCEND,3265,Cash
TXN11004,21-09-2023, Revenue, Rent,Service charge,2967,2281,-686,Finance,GOOGLE,3499,Credit Card
TXN11005,09-06-2024, Expenses,Marketing,Monthly payment,1152,7992,6840,Finance,SCEPTER,2054,Cash
TXN11006,07-03-2025,Assets,Loans,Monthly payment,2893,6542,3649,Finance,GOOGLE,2200,Bank Transfer
TXN11007,31-08-2024,Assets,Miscellaneous,Monthly payment,3332,5115,1783,Finance,SCEPTER,2363,Cash
TXN11008,23-01-2024, Revenue, Rent,Loan repayment,1104,7695,6591,HR,SCEPTER,2535,Credit Card
TXN11009,19-09-2024,Assets,Payroll,Loan repayment,460,6562,6102,HR,PRIME-TECH,3908,Bank Transfer
TXN11010,15-08-2024,Assets,Miscellaneous,Loan repayment,775,2370,1595,Operations,GOOGLE,3128,Cash
TXN11011,10-08-2023,Assets,Miscellaneous,Service charge,1216,8001,6785,HR,SCEPTER,2879,Credit Card
TXN11012,30-10-2023, Revenue,Loans,Service charge,3197,7528,4331,Sales,SCEPTER,3817,Credit Card
TXN11013,15-12-2023, Expenses, Rent,Invoice payment,1693,4014,2321,HR,SCEPTER,2744,Cash
TXN11014,23-04-2024, Liabilities,Sales Revenue,Invoice payment,4992,4650,-342,Sales,SCEPTER,3221,Credit Card
TXN11015,02-10-2024, Revenue,Taxes,Monthly payment,2174,4455,2281,Finance,PRIME-TECH,2501,Bank Transfer
TXN11016,30-12-2024,Assets,Sales Revenue,Invoice payment,4511,7776,3265,Sales,PRIME-TECH,3330,Bank Transfer
TXN11017,14-03-2024,Assets,Miscellaneous,Service charge,4829,8413,3584,Operations,ASCEND,2205,Bank Transfer
TXN11018,12-03-2025, Revenue,Utilities,Monthly payment,1425,4497,3072,Sales,ASCEND,2408,Cash
TXN11019,23-05-2023,Assets,Payroll,Invoice payment,1555,7243,5688,Sales,GOOGLE,3617,Credit Card
TXN11020,07-02-2025, Revenue,Payroll,Loan repayment,2622,4715,2093,HR,PRIME-TECH,3916,Credit Card
TXN11021,18-08-2024, Revenue, Rent,Service charge,4934,5983,1049,Finance,ASCEND,2397,Bank Transfer
TXN11022,05-03-2024, Liabilities,Loans,Invoice payment,3942,5290,1348,Sales,SCEPTER,2846,Bank Transfer
TXN11023,20-05-2023,Assets, Rent,Monthly payment,2823,6043,3220,Operations,ASCEND,2094,Bank Transfer
TXN11024,23-02-2025, Liabilities,Miscellaneous,Loan repayment,4743,5801,1058,Sales,PRIME-TECH,3897,Credit Card
TXN11025,08-05-2023, Expenses,Taxes,Loan repayment,2233,8013,5780,Operations,SCEPTER,3311,Bank Transfer
TXN11026,08-08-2023,Assets,Marketing,Service charge,4889,4421,-468,Operations,PRIME-TECH,3859,Bank Transfer
TXN11027,22-07-2024,Assets,Loans,Service charge,3579,5000,1421,HR,GOOGLE,3469,Credit Card
TXN11028,17-05-2024, Liabilities,Taxes,Service charge,3001,2379,-622,HR,PRIME-TECH,2961,Credit Card
TXN11029,18-02-2025, Liabilities,Utilities,Monthly payment,1114,8857,7743,Sales,SCEPTER,2613,Credit Card
TXN11030,03-12-2024, Expenses, Rent,Service charge,4229,3146,-1083,Operations,PRIME-TECH,3429,Bank Transfer
TXN11031,20-12-2023, Revenue,Loans,Loan repayment,3360,6924,3564,Sales,ASCEND,2781,Credit Card
TXN11032,24-08-2024,Assets,Utilities,Monthly payment,1018,7749,6731,Sales,GOOGLE,3461,Bank Transfer
TXN11033,21-03-2024, Liabilities,Utilities,Monthly payment,422,6257,5835,Sales,GOOGLE,3558,Credit Card
TXN11034,02-07-2023,Assets, Rent,Service charge,2725,5332,2607,Operations,GOOGLE,2615,Cash
TXN11035,03-11-2024, Revenue,Utilities,Monthly payment,3828,7153,3325,HR,ASCEND,3160,Cash
TXN11036,09-07-2024, Liabilities,Sales Revenue,Monthly payment,4307,3879,-428,Finance,SCEPTER,2318,Cash
TXN11037,28-02-2024, Expenses,Loans,Loan repayment,3208,6698,3490,Finance,SCEPTER,2140,Cash
TXN11038,11-12-2024, Revenue, Rent,Invoice payment,1509,9399,7890,HR,PRIME-TECH,3950,Credit Card
TXN11039,14-02-2025, Revenue,Taxes,Invoice payment,788,7551,6763,Operations,SCEPTER,3629,Bank Transfer
TXN11040,11-02-2025,Assets,Sales Revenue,Service charge,2159,6991,4832,Sales,GOOGLE,2091,Cash
TXN11041,19-04-2023,Assets,Miscellaneous,Monthly payment,1218,4216,2998,Operations,ASCEND,3850,Credit Card
TXN11042,15-01-2025, Expenses,Payroll,Monthly payment,3144,3541,397,Sales,PRIME-TECH,2572,Cash
TXN11043,29-06-2024,Assets,Payroll,Service charge,4282,6486,2204,Sales,ASCEND,3738,Cash
TXN11044,04-07-2024,Assets,Marketing,Monthly payment,3936,2534,-1402,Finance,PRIME-TECH,2204,Cash
TXN11045,10-11-2023, Revenue,Taxes,Invoice payment,718,7615,6897,Sales,GOOGLE,2890,Credit Card
TXN11046,08-01-2025, Expenses,Payroll,Invoice payment,1868,6421,4553,Finance,GOOGLE,3671,Bank Transfer
TXN11047,04-10-2023,Assets,Payroll,Service charge,3125,4952,1827,Sales,PRIME-TECH,3839,Credit Card
TXN11048,12-11-2023, Liabilities,Marketing,Service charge,4797,7842,3045,Finance,SCEPTER,3259,Bank Transfer
TXN11049,14-05-2024, Liabilities,Loans,Monthly payment,1599,4951,3352,Finance,SCEPTER,2798,Credit Card
TXN11050,07-12-2023, Revenue,Loans,Monthly payment,800,4400,3600,Finance,ASCEND,2085,Credit Card
TXN11051,05-01-2024, Liabilities, Rent,Loan repayment,3571,2648,-923,Sales,ASCEND,3186,Credit Card
TXN11052,18-10-2024, Liabilities,Miscellaneous,Invoice payment,1241,9777,8536,Sales,GOOGLE,2784,Credit Card
TXN11053,04-04-2023, Expenses,Loans,Service charge,3405,2802,-603,Finance,SCEPTER,2940,Bank Transfer
TXN11054,18-04-2023, Expenses,Taxes,Loan repayment,4719,3085,-1634,Finance,PRIME-TECH,3445,Credit Card
TXN11055,18-05-2023, Revenue, Rent,Service charge,2203,3347,1144,Operations,GOOGLE,3948,Cash
TXN11056,23-05-2024, Revenue,Payroll,Monthly payment,1931,8076,6145,Finance,SCEPTER,2015,Bank Transfer
TXN11057,28-06-2024, Revenue,Marketing,Loan repayment,951,4141,3190,Operations,GOOGLE,3711,Cash
TXN11058,09-09-2024, Liabilities,Utilities,Service charge,3003,4665,1662,Finance,PRIME-TECH,2234,Cash
TXN11059,21-05-2023, Liabilities,Marketing,Loan repayment,1165,9841,8676,HR,ASCEND,3757,Cash
TXN11060,18-03-2024, Revenue,Marketing,Service charge,3647,6439,2792,Sales,GOOGLE,3641,Bank Transfer
TXN11061,07-08-2024, Expenses,Miscellaneous,Service charge,585,2631,2046,Operations,PRIME-TECH,3357,Credit Card
TXN11062,08-11-2024, Revenue, Rent,Monthly payment,4755,9043,4288,Operations,SCEPTER,3082,Credit Card
TXN11063,26-05-2023,Assets,Payroll,Monthly payment,2544,9373,6829,Operations,GOOGLE,2448,Cash
TXN11064,19-02-2024, Revenue,Loans,Loan repayment,4543,9628,5085,Sales,GOOGLE,3501,Bank Transfer
TXN11065,17-03-2024,Assets,Miscellaneous,Service charge,2025,8642,6617,Finance,GOOGLE,2869,Credit Card
TXN11066,09-10-2024, Expenses,Miscellaneous,Invoice payment,1605,7042,5437,Finance,ASCEND,3390,Cash
TXN11067,28-03-2025, Liabilities,Taxes,Loan repayment,1730,9092,7362,Finance,SCEPTER,3902,Cash
TXN11068,28-09-2024, Expenses,Marketing,Loan repayment,486,6920,6434,HR,GOOGLE,3818,Bank Transfer
TXN11069,26-11-2023, Liabilities,Utilities,Invoice payment,2628,5511,2883,Finance,ASCEND,3862,Bank Transfer
TXN11070,11-05-2023, Liabilities,Utilities,Service charge,2084,4746,2662,Finance,GOOGLE,2263,Credit Card
TXN11071,06-06-2024, Liabilities,Loans,Service charge,1773,8534,6761,Sales,ASCEND,2797,Credit Card
TXN11072,08-11-2023, Revenue,Payroll,Service charge,2983,8531,5548,Operations,SCEPTER,2016,Credit Card
TXN11073,10-02-2024,Assets,Payroll,Loan repayment,1162,8919,7757,Sales,GOOGLE,2123,Cash
TXN11074,26-05-2024, Liabilities,Utilities,Service charge,2865,6150,3285,Operations,SCEPTER,3999,Bank Transfer
TXN11075,01-10-2023, Liabilities,Utilities,Monthly payment,675,9780,9105,HR,SCEPTER,2678,Cash
TXN11076,15-10-2024,Assets,Miscellaneous,Loan repayment,1499,4392,2893,Sales,SCEPTER,2022,Bank Transfer
TXN11077,31-07-2023,Assets, Rent,Loan repayment,3399,7340,3941,Sales,ASCEND,3711,Cash
TXN11078,02-06-2023, Expenses,Utilities,Service charge,399,6886,6487,HR,GOOGLE,2886,Cash
TXN11079,30-03-2025, Liabilities,Marketing,Service charge,3977,2732,-1245,Operations,ASCEND,2593,Credit Card
TXN11080,26-02-2024,Assets,Sales Revenue,Service charge,3110,3232,122,Sales,GOOGLE,2554,Credit Card
TXN11081,25-03-2025, Expenses,Payroll,Loan repayment,2629,9273,6644,Finance,PRIME-TECH,3287,Credit Card
TXN11082,06-10-2024, Liabilities,Utilities,Service charge,4525,3334,-1191,Sales,ASCEND,2274,Credit Card
TXN11083,04-12-2024, Revenue, Rent,Loan repayment,1573,5369,3796,Sales,ASCEND,3252,Credit Card
TXN11084,10-11-2023,Assets,Taxes,Invoice payment,3480,6871,3391,Finance,PRIME-TECH,3375,Cash
TXN11085,22-10-2024,Assets,Payroll,Monthly payment,2429,4742,2313,HR,SCEPTER,3397,Bank Transfer
TXN11086,12-03-2024, Expenses,Sales Revenue,Service charge,3058,5984,2926,Sales,GOOGLE,3712,Credit Card
TXN11087,08-12-2023, Revenue, Rent,Loan repayment,2792,8518,5726,Operations,PRIME-TECH,2253,Bank Transfer
TXN11088,21-11-2024, Liabilities,Loans,Service charge,3958,9723,5765,Finance,PRIME-TECH,2855,Cash
TXN11089,22-08-2023, Revenue,Payroll,Loan repayment,2050,7217,5167,Sales,ASCEND,2887,Cash
TXN11090,17-07-2024, Expenses,Taxes,Loan repayment,4351,3333,-1018,Finance,GOOGLE,2861,Cash
TXN11091,16-02-2024, Expenses,Utilities,Service charge,2540,9520,6980,Operations,SCEPTER,3189,Cash
TXN11092,06-06-2024,Assets,Marketing,Service charge,2743,6566,3823,Operations,SCEPTER,2476,Bank Transfer
TXN11093,17-01-2025,Assets,Miscellaneous,Monthly payment,2118,6207,4089,HR,SCEPTER,2705,Bank Transfer
TXN11094,13-12-2024, Revenue,Taxes,Loan repayment,580,8056,7476,Operations,GOOGLE,3102,Credit Card
TXN11095,23-07-2024, Liabilities,Taxes,Service charge,3699,4067,368,Finance,PRIME-TECH,3730,Bank Transfer
TXN11096,05-06-2024,Assets,Utilities,Monthly payment,3169,6587,3418,Operations,PRIME-TECH,2906,Credit Card
TXN11097,18-08-2023, Liabilities,Marketing,Monthly payment,1801,8353,6552,Finance,SCEPTER,3367,Cash
TXN11098,08-09-2024,Assets,Utilities,Monthly payment,2123,2273,150,Operations,PRIME-TECH,3665,Bank Transfer
TXN11099,11-03-2024, Revenue,Miscellaneous,Service charge,1357,8067,6710,Sales,ASCEND,3746,Credit Card
TXN11100,20-11-2024, Expenses, Rent,Invoice payment,698,8691,7993,Sales,SCEPTER,2102,Cash
TXN11101,14-12-2023,Assets,Payroll,Monthly payment,2760,5841,3081,Operations,PRIME-TECH,2763,Bank Transfer
TXN11102,27-02-2024, Expenses,Marketing,Invoice payment,2973,4646,1673,Sales,GOOGLE,3804,Cash
TXN11103,13-05-2024, Revenue,Taxes,Loan repayment,3908,7546,3638,Operations,PRIME-TECH,3006,Credit Card
TXN11104,25-02-2024,Assets,Taxes,Invoice payment,3296,3884,588,Sales,SCEPTER,3034,Cash
TXN11105,08-12-2023,Assets,Marketing,Invoice payment,3767,4329,562,HR,ASCEND,2829,Credit Card
TXN11106,20-04-2024, Expenses,Loans,Service charge,2311,8777,6466,Operations,GOOGLE,3638,Credit Card
TXN11107,02-08-2023,Assets,Payroll,Invoice payment,1953,9950,7997,Sales,ASCEND,2136,Cash
TXN11108,13-08-2024, Revenue,Miscellaneous,Invoice payment,2342,6319,3977,HR,PRIME-TECH,3713,Bank Transfer
TXN11109,01-03-2024, Liabilities,Payroll,Invoice payment,493,2704,2211,HR,PRIME-TECH,3836,Cash
TXN11110,11-04-2024, Revenue,Marketing,Monthly payment,4169,8456,4287,Sales,SCEPTER,3403,Cash
TXN11111,26-12-2023,Assets,Taxes,Service charge,2681,6455,3774,Finance,SCEPTER,3818,Credit Card
TXN11112,06-04-2023,Assets,Miscellaneous,Loan repayment,3934,7868,3934,Finance,ASCEND,2404,Credit Card
TXN11113,04-04-2024, Expenses,Loans,Loan repayment,2203,5478,3275,HR,GOOGLE,3717,Cash
TXN11114,16-08-2023,Assets,Payroll,Invoice payment,4905,8033,3128,HR,PRIME-TECH,2899,Credit Card
TXN11115,26-08-2023, Revenue,Marketing,Invoice payment,1362,6503,5141,Operations,ASCEND,3116,Credit Card
TXN11116,28-01-2025,Assets,Marketing,Service charge,4525,7792,3267,Finance,SCEPTER,2802,Cash
TXN11117,16-08-2023, Liabilities,Miscellaneous,Loan repayment,2139,2270,131,Sales,GOOGLE,3942,Cash
TXN11118,15-12-2023, Expenses,Marketing,Service charge,1832,9750,7918,HR,GOOGLE,3252,Credit Card
TXN11119,07-09-2024, Expenses,Sales Revenue,Service charge,4493,8608,4115,Finance,ASCEND,3224,Cash
TXN11120,16-04-2024,Assets,Payroll,Service charge,1162,4583,3421,Operations,GOOGLE,3233,Cash
TXN11121,01-07-2024, Expenses,Utilities,Monthly payment,1687,9732,8045,Operations,ASCEND,2390,Bank Transfer
TXN11122,10-07-2023, Revenue, Rent,Service charge,1298,6839,5541,Finance,GOOGLE,3530,Cash
TXN11123,20-12-2023, Expenses,Taxes,Invoice payment,4567,9982,5415,HR,PRIME-TECH,3140,Credit Card
TXN11124,06-06-2023,Assets,Miscellaneous,Service charge,4244,5246,1002,HR,SCEPTER,3037,Cash
TXN11125,03-06-2023, Liabilities,Sales Revenue,Monthly payment,1170,4507,3337,Finance,SCEPTER,3598,Credit Card
TXN11126,28-03-2025, Liabilities, Rent,Loan repayment,2612,3098,486,Finance,SCEPTER,3493,Bank Transfer
TXN11127,01-10-2024,Assets,Loans,Monthly payment,1319,6749,5430,Operations,ASCEND,2002,Bank Transfer
TXN11128,29-09-2023, Expenses, Rent,Monthly payment,965,4021,3056,Sales,PRIME-TECH,3611,Cash
TXN11129,14-02-2025,Assets, Rent,Loan repayment,2358,4929,2571,Finance,SCEPTER,2201,Cash
TXN11130,14-02-2024, Liabilities,Marketing,Monthly payment,2627,2778,151,Sales,ASCEND,3397,Credit Card
TXN11131,16-02-2025,Assets,Loans,Monthly payment,3026,4482,1456,Sales,PRIME-TECH,3035,Credit Card
TXN11132,30-11-2023, Expenses,Sales Revenue,Loan repayment,2951,7643,4692,Sales,PRIME-TECH,3798,Bank Transfer
TXN11133,12-04-2024, Revenue,Marketing,Monthly payment,762,2211,1449,Finance,PRIME-TECH,3459,Cash
TXN11134,06-06-2024, Liabilities,Marketing,Invoice payment,439,6164,5725,HR,PRIME-TECH,2640,Bank Transfer
TXN11135,05-12-2023, Revenue,Miscellaneous,Service charge,835,9822,8987,Finance,PRIME-TECH,2234,Bank Transfer
TXN11136,10-10-2023, Revenue,Payroll,Monthly payment,2019,2378,359,Sales,ASCEND,3578,Bank Transfer
TXN11137,11-05-2023, Expenses,Loans,Monthly payment,697,6877,6180,Operations,ASCEND,3040,Cash
TXN11138,14-02-2025,Assets,Sales Revenue,Loan repayment,2534,7152,4618,Operations,PRIME-TECH,2585,Cash
TXN11139,03-07-2024, Revenue, Rent,Loan repayment,1114,6799,5685,Operations,SCEPTER,2620,Credit Card
TXN11140,23-01-2025, Liabilities,Miscellaneous,Service charge,4416,7294,2878,Sales,GOOGLE,3712,Cash
TXN11141,09-05-2023, Expenses,Utilities,Service charge,2141,7487,5346,Sales,ASCEND,2403,Cash
TXN11142,05-02-2025, Revenue,Loans,Invoice payment,1597,9848,8251,Finance,GOOGLE,3128,Credit Card
TXN11143,12-10-2024, Liabilities,Loans,Service charge,4911,6047,1136,Finance,PRIME-TECH,2555,Credit Card
TXN11144,16-04-2023, Liabilities, Rent,Service charge,409,3963,3554,Operations,SCEPTER,2411,Bank Transfer
TXN11145,11-02-2024,Assets,Miscellaneous,Invoice payment,2450,8578,6128,HR,PRIME-TECH,2424,Bank Transfer
TXN11146,25-03-2024, Revenue,Payroll,Monthly payment,657,6470,5813,Sales,PRIME-TECH,2331,Bank Transfer
TXN11147,27-07-2024,Assets,Utilities,Invoice payment,4474,5785,1311,HR,PRIME-TECH,3226,Bank Transfer
TXN11148,09-01-2025, Revenue,Loans,Invoice payment,650,6624,5974,Sales,ASCEND,2968,Credit Card
TXN11149,24-08-2023, Liabilities,Sales Revenue,Loan repayment,837,8058,7221,Operations,ASCEND,2162,Cash
TXN11150,13-05-2024, Liabilities,Marketing,Monthly payment,4484,2374,-2110,Finance,ASCEND,2465,Bank Transfer
TXN11151,18-02-2025, Liabilities,Sales Revenue,Service charge,2760,4397,1637,Finance,PRIME-TECH,2466,Bank Transfer
TXN11152,06-08-2024, Expenses,Marketing,Service charge,3993,9873,5880,HR,PRIME-TECH,3545,Cash
TXN11153,19-12-2024, Liabilities,Miscellaneous,Invoice payment,4772,7918,3146,Sales,GOOGLE,2174,Bank Transfer
TXN11154,09-03-2025, Revenue,Miscellaneous,Monthly payment,1948,4729,2781,HR,PRIME-TECH,2747,Bank Transfer
TXN11155,20-06-2023,Assets,Miscellaneous,Monthly payment,4264,2511,-1753,Sales,GOOGLE,2202,Credit Card
TXN11156,23-10-2024, Expenses,Utilities,Invoice payment,3825,5578,1753,Sales,PRIME-TECH,3684,Bank Transfer
TXN11157,12-01-2024, Expenses,Payroll,Loan repayment,1904,2685,781,Finance,PRIME-TECH,2950,Bank Transfer
TXN11158,23-10-2023, Liabilities,Utilities,Service charge,4841,3152,-1689,Operations,SCEPTER,2547,Cash
TXN11159,13-11-2024, Expenses,Marketing,Monthly payment,4432,5282,850,Sales,SCEPTER,3300,Credit Card
TXN11160,08-05-2024, Expenses,Miscellaneous,Monthly payment,2092,8240,6148,HR,SCEPTER,2821,Cash
TXN11161,24-08-2023, Revenue,Miscellaneous,Service charge,354,9854,9500,HR,ASCEND,2531,Bank Transfer
TXN11162,13-12-2024,Assets,Sales Revenue,Loan repayment,1916,4029,2113,Finance,GOOGLE,2219,Credit Card
TXN11163,06-02-2025, Revenue,Utilities,Service charge,4483,3212,-1271,Operations,ASCEND,3224,Cash
TXN11164,21-05-2024, Liabilities,Payroll,Loan repayment,3001,9177,6176,Sales,ASCEND,3436,Cash
TXN11165,05-03-2025, Revenue,Utilities,Service charge,756,6819,6063,HR,GOOGLE,3909,Credit Card
TXN11166,15-10-2023, Expenses,Sales Revenue,Loan repayment,3356,5491,2135,HR,ASCEND,3658,Credit Card
TXN11167,08-07-2024, Expenses,Loans,Service charge,1045,3640,2595,HR,PRIME-TECH,2741,Cash
TXN11168,17-03-2024, Liabilities,Sales Revenue,Loan repayment,4127,4099,-28,HR,SCEPTER,3878,Cash
TXN11169,20-04-2023, Expenses,Marketing,Service charge,2168,2604,436,Sales,PRIME-TECH,3094,Bank Transfer
TXN11170,15-09-2024, Expenses,Utilities,Service charge,3204,9530,6326,Operations,GOOGLE,2323,Bank Transfer
TXN11171,30-10-2023, Expenses,Loans,Loan repayment,2307,5971,3664,Sales,ASCEND,2478,Cash
TXN11172,11-06-2023, Expenses,Payroll,Monthly payment,4901,9868,4967,HR,PRIME-TECH,3389,Bank Transfer
TXN11173,16-05-2024, Revenue,Marketing,Loan repayment,4549,7833,3284,HR,SCEPTER,2714,Bank Transfer
TXN11174,13-07-2023, Liabilities,Loans,Loan repayment,784,9718,8934,Sales,SCEPTER,2186,Bank Transfer
TXN11175,03-05-2024, Liabilities,Marketing,Loan repayment,3693,6572,2879,Sales,SCEPTER,3464,Credit Card
TXN11176,10-03-2024,Assets, Rent,Loan repayment,4921,5287,366,Finance,ASCEND,3302,Credit Card
TXN11177,30-04-2023, Expenses,Sales Revenue,Service charge,3368,7096,3728,Sales,ASCEND,2990,Cash
TXN11178,30-08-2023, Liabilities,Miscellaneous,Loan repayment,1471,3928,2457,Operations,PRIME-TECH,2595,Cash
TXN11179,04-06-2023, Expenses, Rent,Loan repayment,1764,3112,1348,Sales,PRIME-TECH,3602,Bank Transfer
TXN11180,03-10-2024,Assets,Miscellaneous,Loan repayment,1338,4800,3462,Finance,SCEPTER,3318,Cash
TXN11181,30-09-2023, Revenue,Utilities,Service charge,1047,9196,8149,Finance,PRIME-TECH,3811,Bank Transfer
TXN11182,30-01-2025, Revenue, Rent,Invoice payment,1349,7654,6305,Sales,GOOGLE,3393,Cash
